sample_index,case,output_file,time_records,time_start,time_end,TREFHT_mean,TREFHT_std,TREFHT_min,TREFHT_max,TMQ_mean,TMQ_std,TMQ_min,TMQ_max,CLDTOT_mean,CLDTOT_std,CLDTOT_min,CLDTOT_max,FSNS_mean,FSNS_std,FSNS_min,FSNS_max,FLNS_mean,FLNS_std,FLNS_min,FLNS_max,LHFLX_mean,LHFLX_std,LHFLX_min,LHFLX_max,SHFLX_mean,SHFLX_std,SHFLX_min,SHFLX_max,PS_mean,PS_std,PS_min,PS_max,TS_mean,TS_std,TS_min,TS_max,T_mean,T_std,T_min,T_max,Q_mean,Q_std,Q_min,Q_max,CLOUD_mean,CLOUD_std,CLOUD_min,CLOUD_max,CLDICE_mean,CLDICE_std,CLDICE_min,CLDICE_max,CLDLIQ_mean,CLDLIQ_std,CLDLIQ_min,CLDLIQ_max,PRECC_mean,PRECC_std,PRECC_min,PRECC_max,PRECC_mean_mm_day,PRECL_mean,PRECL_std,PRECL_min,PRECL_max,PRECL_mean_mm_day,PRECT_mean,PRECT_std,PRECT_min,PRECT_max,PRECT_mean_mm_day
28,run_e3sm_scm_ARM97_qmc64_0706_028,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_028.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.54056707279886,3.6643489323149545,292.303955078125,311.00341796875,49.43780070748493,9.190994511739172,28.007915496826172,72.46638488769531,0.9774456878422337,0.1194742896667014,0.0,1.0,181.38751792171604,232.78564241102723,0.0,860.3345947265625,31.48685054692199,14.051444536201366,-2.6436104774475098,70.83905029296875,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.06165810165834,35.845497535744734,193.54808044433594,311.6942138671875,0.003926824911045141,0.005853121155855884,8.554940755800544e-09,0.022118588909506798,0.14600002134814907,0.3307286053588448,0.0,1.0,6.120160636471911e-06,2.5414664067490434e-05,0.0,0.0006056498386897147,1.0627119249851966e-06,1.0758167612320549e-05,0.0,0.00047333541442640126,3.0426781249830076e-08,7.509136998424344e-08,0.0,5.418554565039813e-07,2.6288738999853187,7.922572161442227e-09,2.8329986371457106e-08,0.0,2.8760004511241277e-07,0.6845102347486084,3.8349353411272306e-08,8.840003816005049e-08,0.0,5.964968607941046e-07,3.3133841347339272
29,run_e3sm_scm_ARM97_qmc64_0706_029,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_029.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.36002503174416,3.40280860655871,292.7889709472656,308.2820129394531,44.296075258949834,7.344065269653716,26.826669692993164,66.44730377197266,0.9376737410723806,0.2066355689426815,0.0,1.0,177.19168404844686,237.153533864464,-8.881784197001252e-16,853.2507934570312,32.275398722737194,15.220379657426008,-2.8309831619262695,72.97908020019531,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.33673796703377,36.24974273922147,195.3172149658203,310.3655700683594,0.0035991177852436225,0.005527875641539221,6.074162506308767e-09,0.02440463751554489,0.13811484976193622,0.3178935021132928,0.0,1.0,6.309998997238854e-06,2.8435203697219527e-05,0.0,0.000667947402689606,1.0358245719074516e-06,1.3770002273469797e-05,0.0,0.0006704427651129663,3.554918987827166e-08,1.1624143984530008e-07,0.0,1.1232489214307861e-06,3.0714500054826717,5.628054096546049e-09,1.880674405761925e-08,0.0,2.1446696507609886e-07,0.48626387394157866,4.1177243974817714e-08,1.1952747640805247e-07,0.0,1.126053329247867e-06,3.5577138794242504
30,run_e3sm_scm_ARM97_qmc64_0706_030,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_030.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.8243977017552,3.613336566786862,292.2609558105469,309.9789733886719,45.80969074881487,7.755129824841389,27.76798439025879,67.89769744873047,0.937106629457472,0.22542046561073728,0.0,1.0,170.4280742900051,231.27411620037623,0.0,865.8759765625,32.63038740756275,15.032963857780196,-4.956532001495361,69.6280746459961,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.9945217476166,35.9660962676042,195.4301300048828,311.255126953125,0.003708599677408683,0.005608074689836755,4.001100145645253e-11,0.024235224351286888,0.15176546349902212,0.33877832685882164,0.0,1.0,6.108315671819725e-06,2.5977363389347e-05,0.0,0.0004618645762093365,9.397220652078885e-07,1.2665620950147048e-05,0.0,0.0006866372423246503,3.401605829282783e-08,8.494373788326761e-08,0.0,6.860435064481862e-07,2.938987436500325,6.099297638064737e-09,2.556378191465731e-08,0.0,3.3113502695414354e-07,0.5269793159287932,4.0115355930892574e-08,9.054951046268424e-08,0.0,7.031113895550334e-07,3.465966752429118
31,run_e3sm_scm_ARM97_qmc64_0706_031,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_031.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.3259953421722,3.5124068916394227,292.826171875,310.21588134765625,43.08884394655617,6.333351948534997,25.987653732299805,61.334815979003906,0.8940315870989538,0.25449161169057305,0.0,1.0,199.58224576637684,249.41462733422125,0.0,857.97265625,33.55459650999026,15.600961411314577,-4.569262981414795,73.1631851196289,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.47922146677303,36.184733507822806,198.78033447265625,309.898193359375,0.0035408263690549,0.005424054289430607,7.88365550619119e-09,0.024368254467844963,0.11190884382485945,0.27968940245810414,0.0,1.0,4.685444854957708e-06,2.2584738388771695e-05,0.0,0.0007543587125837803,5.802324426665044e-07,1.0315351451390526e-05,0.0,0.0007955097826197743,4.1201394079935676e-08,1.0426980822922072e-07,0.0,7.997667239578732e-07,3.5598004485064427,3.237809560251734e-09,9.482282633680355e-09,0.0,9.884691820616354e-08,0.27974674600574984,4.4439203640187416e-08,1.0567394504786408e-07,0.0,7.998112721771533e-07,3.8395471945121926
32,run_e3sm_scm_ARM97_qmc64_0706_032,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_032.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.28792086403496,3.3793183688770116,292.8701171875,309.8907470703125,44.79489390004435,7.670893476154589,27.235153198242188,66.92927551269531,0.9390396709255453,0.21411779218237953,0.0,1.0,180.12694916061108,238.61983307022183,0.0,863.2899780273438,31.39449756452329,14.960142917109183,-1.4706977605819702,69.68634796142578,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.31837732530386,36.15334746688526,193.27561950683594,311.6820983886719,0.0035817138754559072,0.00537618992606316,1.0042091602713299e-08,0.022045781835913658,0.14103856257553793,0.3269870950655681,0.0,1.0,6.133030539224348e-06,2.900006871193212e-05,0.0,0.0006390602211467922,1.1563647491911122e-06,1.5000412954570135e-05,0.0,0.0008644992485642433,3.591506366542723e-08,1.1552022539013946e-07,0.0,1.2504012829595013e-06,3.1030615006929123,5.616361029312996e-09,1.7993610472004706e-08,0.0,2.3859195152908796e-07,0.48525359293264286,4.153142469474022e-08,1.1869239662495971e-07,0.0,1.2504012829595013e-06,3.588315093625555
33,run_e3sm_scm_ARM97_qmc64_0706_033,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_033.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.5080251212689,3.50084126165776,292.4754333496094,308.7021484375,46.01406825839089,7.390164747667214,26.810956954956055,66.34385681152344,0.9531018898738108,0.13286362349387423,0.03444761782884598,1.0,181.44569413198099,233.03855869699615,0.0,831.617919921875,36.142194235678005,14.06774027215797,0.9548517465591431,78.30380249023438,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.36637791831365,35.47686365420626,197.8766326904297,309.8702697753906,0.0037045163232821633,0.005561850061784507,1.0000005268295808e-08,0.023177212104201317,0.13199470090342347,0.2991198860713177,0.0,1.0,4.5171202884510216e-06,2.0550959597900857e-05,0.0,0.0005056537338532507,1.0065701880953273e-06,1.2303652137105595e-05,0.0,0.0006847917102277279,3.734208563206133e-08,8.747917333558075e-08,0.0,6.244513883757463e-07,3.2263561986100986,3.7226912569804954e-09,1.4137798943482414e-08,0.0,1.9609269941156526e-07,0.32164052460311476,4.106477688904183e-08,9.038822476555359e-08,0.0,6.267813827953717e-07,3.547996723213214
34,run_e3sm_scm_ARM97_qmc64_0706_034,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_034.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.3184858677958,3.7064663110684704,292.49334716796875,309.85052490234375,41.36392476407884,6.244036048063003,26.18804359436035,59.91855239868164,0.986254210732251,0.09230390107100821,0.0,1.0,195.60874159048328,251.3128181178342,0.0,857.3287963867188,33.53645040080089,16.028608192386166,-6.955802917480469,71.62528228759766,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.39352147428392,36.490363547724634,196.4815216064453,310.9508056640625,0.003402937541522479,0.005208825930592125,6.902681093379215e-09,0.02210371196269989,0.13730899192323365,0.3282849504224539,0.0,1.0,5.1582059464589955e-06,2.380280031016615e-05,0.0,0.0004547417920548469,4.727049795132747e-07,9.66111545422249e-06,0.0,0.0006531425751745701,4.279189195461216e-08,1.1811831102627257e-07,0.0,9.569000667397631e-07,3.6972194648784904,2.5149323196768376e-09,8.393081821165412e-09,0.0,1.0868433264477062e-07,0.21729015242007876,4.5306824274288995e-08,1.1924645310683958e-07,0.0,9.592356140508684e-07,3.914509617298569
35,run_e3sm_scm_ARM97_qmc64_0706_035,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_035.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.4501464208476,3.421980583981526,291.78826904296875,308.9616394042969,46.89421457667843,8.322594688893709,27.88949203491211,69.08168029785156,0.9453512646550174,0.12743504357584248,0.06723912805318832,1.0,184.47920682193566,232.8019039147057,-4.440892098500626e-16,863.2799682617188,33.08394530429852,15.874877459382574,-5.077396869659424,73.52819061279297,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.01012266065905,35.95383626380169,193.78472900390625,310.681884765625,0.003775750186880879,0.005678039506858405,1.0040100306696331e-08,0.02280961535871029,0.13088120198362335,0.30127607750545576,0.0,1.0,6.214277750731753e-06,2.7659859503415964e-05,0.0,0.0009199601481668651,8.123848337141886e-07,1.245256843644709e-05,0.0,0.0006840595160610974,3.1349687942856536e-08,7.289887677744753e-08,0.0,9.571760983817512e-07,2.7086130382628046,8.195402014111515e-09,3.267370668726214e-08,0.0,3.578815039873007e-07,0.7080827340192349,3.954508995696805e-08,8.720149634636574e-08,0.0,9.68319953109642e-07,3.4166957722820395
36,run_e3sm_scm_ARM97_qmc64_0706_036,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_036.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.5282214052492,3.430194432725931,292.0609130859375,310.3116149902344,46.620278061438405,7.874944287784173,27.58377456665039,67.87335968017578,0.9661951846009998,0.1391910474342288,0.0,1.0,191.4913908378113,244.39155851719434,-8.881784197001252e-16,860.9042358398438,33.48747487026181,13.820952609663108,-1.6449363231658936,68.27653503417969,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.15142290849892,35.93243607522134,191.54446411132812,311.15966796875,0.0037800837458100652,0.005718978569728331,4.650481333356993e-09,0.023992380127310753,0.13553551072404915,0.3141141684959081,0.0,1.0,6.384557551044394e-06,2.7356642747209843e-05,0.0,0.00042912058415822685,7.629016381966988e-07,1.0588239038292447e-05,0.0,0.0007948795682750642,3.4843082728526966e-08,8.226019208049836e-08,0.0,6.083785137889208e-07,3.01044234774473,5.106389706590006e-09,1.6003279914626584e-08,0.0,1.2430710683020152e-07,0.4411920706493765,3.994947243511697e-08,8.692771099034854e-08,0.0,6.182213283523197e-07,3.4516344183941063
37,run_e3sm_scm_ARM97_qmc64_0706_037,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_037.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.49289561043366,3.379546726460848,292.68280029296875,309.068359375,45.56487194607981,7.941661678875164,27.32831382751465,68.90464782714844,0.9513580164650013,0.19098308092119548,0.0,1.0,174.82382956698234,232.93688466558822,0.0,867.2770385742188,32.621691071910796,14.634030755095885,-2.6421008110046387,72.75935363769531,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.14756818989738,35.66733331593984,197.03021240234375,310.32562255859375,0.0036882392528487205,0.005589745140881894,9.855663840596662e-09,0.023104453459382057,0.15473108262937577,0.33578942072194023,0.0,1.0,5.769270232178168e-06,2.5417764254050582e-05,0.0,0.0006226099794730544,1.3874268817984897e-06,1.55333897373511e-05,0.0,0.0008497139206156135,3.2410459899882345e-08,1.0385777220534348e-07,0.0,9.786095915842452e-07,2.8002637353498345,7.968141105019642e-09,2.9962214073570796e-08,0.0,3.7346873682508885e-07,0.6884473914736972,4.037860100490198e-08,1.1136136976926828e-07,0.0,1.0350704400252653e-06,3.488711126823531
38,run_e3sm_scm_ARM97_qmc64_0706_038,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_038.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.1775405187431,3.56740923345531,292.4747009277344,311.3586120605469,44.71645740970217,7.520346350476494,26.412572860717773,66.51176452636719,0.9068767136794761,0.20483572037543363,0.0,1.0,175.41965659556865,237.28461341492715,0.0,857.7451782226562,30.958287716102753,15.665578944904421,-6.113460540771484,73.74579620361328,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.31356793732715,36.126245645293885,191.90415954589844,312.2174072265625,0.0035526987775176063,0.005322242520631056,1.000000082740371e-08,0.021808715537190437,0.12411746445716462,0.29198901774246283,0.0,1.0,7.1419005305643384e-06,3.258745087757528e-05,0.0,0.0008496206137351692,1.2816866382354925e-06,1.5457324214730554e-05,0.0,0.0008923670393414795,3.5655360281038014e-08,1.0130200062718583e-07,0.0,8.043822958825331e-07,3.0806231282816845,5.5132128679034446e-09,1.8432558643912473e-08,0.0,2.3460755471660377e-07,0.4763415917868576,4.116857314894147e-08,1.0462938955915257e-07,0.0,8.047198592209259e-07,3.556964720068543
39,run_e3sm_scm_ARM97_qmc64_0706_039,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_039.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.5941409133166,3.4637595187478643,292.64105224609375,310.6411437988281,48.043258410439286,8.427415339976394,27.918073654174805,69.48908996582031,0.927781290162441,0.2464297234020947,0.0,1.0,179.1308691117814,235.4068100501827,-8.881784197001252e-16,864.0657958984375,30.79433941120525,14.71767541704436,-2.4619457721710205,67.89832305908203,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.11266756309712,35.97745536427439,193.83106994628906,311.5986633300781,0.00386459396351809,0.005801340094735573,7.566421267313217e-09,0.024074489250779152,0.14589777625290137,0.3375960514239084,0.0,1.0,6.343971997654487e-06,2.66650201719523e-05,0.0,0.0005871352623216808,8.352436506062041e-07,1.1255524643025018e-05,0.0,0.0006278544897213578,3.391103679853093e-08,8.361836768811417e-08,0.0,5.819134116791247e-07,2.929913579393072,5.677313803663198e-09,1.792575752327637e-08,0.0,1.757198475615951e-07,0.49051991263650035,3.958835060219413e-08,8.89987771242297e-08,0.0,6.639139087383228e-07,3.420433492029573
40,run_e3sm_scm_ARM97_qmc64_0706_040,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_040.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.4923178777397,3.5336485025920634,291.8459777832031,308.98992919921875,47.281555330018406,8.106295754067645,28.0421085357666,68.98371124267578,0.948276493103624,0.1966742769180965,0.0,1.0,177.2100306342634,240.148398354886,-4.440892098500626e-16,864.9833374023438,32.88285647429305,13.833208492051025,1.387961983680725,66.79256439208984,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.7833348618592,35.65351938228013,192.88941955566406,310.2003479003906,0.003837136347791999,0.005810173372744357,6.9558558912774515e-09,0.02365533635020256,0.15688427470009567,0.34233411615597226,0.0,1.0,6.5560908177196865e-06,2.889522590027362e-05,0.0,0.0006517167785204947,1.211004987362072e-06,1.3276813637310109e-05,0.0,0.0007021242054179311,3.151568244462533e-08,8.525904972684817e-08,0.0,6.115326982580882e-07,2.7229549632156282,8.433070840531656e-09,2.7550144780979804e-08,0.0,3.571486502096377e-07,0.7286173206219351,3.994875328515699e-08,9.88120466697606e-08,0.0,8.084409159891948e-07,3.451572283837564
41,run_e3sm_scm_ARM97_qmc64_0706_041,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_041.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.5614198878634,3.5371853222163785,292.884765625,312.2424621582031,44.647445768809874,8.273845243291316,26.186147689819336,67.90067291259766,0.8947965448795895,0.24776296334752967,0.0,1.0,181.49141649506967,233.63861588815158,-4.440892098500626e-16,863.8802490234375,32.015657997977215,15.866757346192516,-2.846792459487915,75.06109619140625,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.3000109763409,36.1489214990516,194.52896118164062,312.97894287109375,0.003538559480132205,0.005290929490623688,1.0008457174137675e-08,0.0205635167658329,0.1236894995220647,0.295169283324501,0.0,1.0,5.9901568582941955e-06,2.7968793215526524e-05,0.0,0.0008914284990169108,1.071701186952767e-06,1.3367993249678447e-05,0.0,0.0007319731521420181,3.861132436897683e-08,1.1775403687402784e-07,0.0,1.1263427950325422e-06,3.336018425479598,3.800211438344139e-09,1.1498677705201837e-08,0.0,9.757856389569497e-08,0.3283382682729336,4.241153580732097e-08,1.1885083652963365e-07,0.0,1.1274706294139847e-06,3.6643566937525316
42,run_e3sm_scm_ARM97_qmc64_0706_042,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_042.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.7081510423182,3.4846836721798216,291.8672790527344,309.73468017578125,43.45532021167471,6.8407830851077565,26.44249153137207,62.215614318847656,0.9254362116486231,0.23510027890436117,0.0,1.0,208.0605677696015,252.6912216325261,0.0,857.1334228515625,37.79745177940143,15.51189455767043,3.6853830814361572,75.86882781982422,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.31145081562076,35.8079179185582,196.6859893798828,310.4903259277344,0.003535983187223964,0.005338150698306599,9.99999993922529e-09,0.022625496610999107,0.11783608900447981,0.3009227495067875,0.0,1.0,4.201438280890522e-06,1.998610557021618e-05,0.0,0.00047714414540678263,6.403550576914196e-07,1.1146172110716114e-05,0.0,0.0008602704619988799,3.940069699786983e-08,1.1794719873189926e-07,0.0,1.1824799912574235e-06,3.404220220615953,3.166633289401919e-09,1.2875794095235628e-08,0.0,2.1742708611327544e-07,0.27359711620432575,4.256733028727175e-08,1.1991326167291036e-07,0.0,1.1825627392256233e-06,3.6778173368202793
43,run_e3sm_scm_ARM97_qmc64_0706_043,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_043.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,301.5235735219035,3.62264222580203,292.7341613769531,310.304443359375,43.93340073212134,6.852233211437365,27.279130935668945,63.85958480834961,0.9451447090941656,0.1705665717978472,0.0,1.0,192.110496285584,244.59228303139278,-8.881784197001252e-16,866.509521484375,32.74851648879347,15.232920748489946,-7.498554706573486,71.86974334716797,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.1372297421372,36.29074713794604,196.15005493164062,311.27337646484375,0.003652402251544443,0.005629123938112394,1.0030750452472148e-08,0.025307388976216316,0.13236935376476208,0.31202055792711164,0.0,1.0,5.6117006426931774e-06,2.5555149694594304e-05,0.0,0.0005759699852205813,3.2311482749454397e-07,5.7962113845271225e-06,0.0,0.000418137846281752,3.8772370728089573e-08,8.997587972523936e-08,0.0,6.12331575666758e-07,3.349932830906939,3.566498967346611e-09,1.421879303713435e-08,0.0,2.0494339025844965e-07,0.30814551077874724,4.2338869695436186e-08,9.333730292521259e-08,0.0,6.939935417449306e-07,3.6580783416856866
44,run_e3sm_scm_ARM97_qmc64_0706_044,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_044.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,300.37369221549113,3.5361676109189655,292.02178955078125,309.1036071777344,46.71544696847566,7.5570599375166445,27.94521713256836,67.24150085449219,0.904849272777725,0.21820002225081148,0.0,1.0,181.89951419150285,239.36662126876487,-4.440892098500626e-16,865.58203125,34.19520646710697,13.776313146176737,-0.5278124213218689,71.82573699951172,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,244.85590215397414,35.67602981048043,194.5867462158203,310.26019287109375,0.003812966056389993,0.005791829860667867,7.597493301148006e-09,0.024145331233739853,0.12982906000421854,0.2901201270049655,0.0,1.0,5.989987214515747e-06,2.5775466402915725e-05,0.0,0.0005845311679877341,9.154574794846644e-07,1.0587771418716554e-05,0.0,0.0005058589158579707,3.378418754279562e-08,8.396905001593253e-08,0.0,5.719762157241348e-07,2.9189538036975415,7.537446416370826e-09,2.454160770990662e-08,0.0,3.455357955317595e-07,0.6512353703744393,4.1321633959166434e-08,9.315035189846104e-08,0.0,9.175120112558943e-07,3.57018917407198
45,run_e3sm_scm_ARM97_qmc64_0706_045,/Users/yunlong/Workshop/SCM-UQ-Workflow/cases/run_e3sm_scm_ARM97_qmc64_0706/output/ARM97_qmc_045.nc,1249,1997-06-19 23:29:45,1997-07-15 23:29:45,302.1863407474026,3.494521347822646,292.90350341796875,311.9296875,46.26181622330335,8.077221842223487,27.62630844116211,69.51200103759766,0.9748786302661574,0.143097030921977,0.0,1.0,180.43900670250767,238.62884394782202,-4.440892098500626e-16,863.6475219726562,31.252765022626846,14.4158665801481,-6.070529937744141,68.74234008789062,112.98614130941651,103.9257962906717,-32.756385803222656,370.2933044433594,36.71611922112709,50.58168982644641,-48.19628143310547,178.625732421875,96863.85649144315,329.1931532888907,96062.953125,97540.140625,298.97400674445805,1.588044389005983,295.1214294433594,302.9514465332031,245.28665955759604,36.166478361970746,195.34320068359375,312.7972106933594,0.0037241641734070915,0.005607347374144134,1.0298974117972648e-08,0.023109741508960724,0.14620304118370853,0.3390467256311806,0.0,1.0,5.4288536873957525e-06,2.280697914890755e-05,0.0,0.0004325797490309924,8.831585826183596e-07,1.2262171710956994e-05,0.0,0.0007076596957631409,3.573842882634398e-08,8.79599881766735e-08,0.0,6.336050546451588e-07,3.0878002505961195,4.40750413992348e-09,1.5535587149425325e-08,0.0,2.24160146444774e-07,0.38080835768938864,4.014593296626745e-08,9.197007575451515e-08,0.0,6.554316271945027e-07,3.468608608285508
